wb2,wm7,cm1,cm8,cm9a,cm9b,cm10,ma1,ma5,ind_id,women_WM,wmweight,ta1,ta2,ta3,ta4,ta5,ta6,ta7,ta8a,ta8b,ta8c,ta8d,ta8x,ta9,ta10,ta11,ta12a,ta12b,ta12d,ta12e,ta12x,ta13,ta14,ta15,ta16,ta17
28,1,1,2,NA,NA,1,1,NA,8301206,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,0,NA
35,1,1,2,NA,NA,2,1,NA,8301302,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,1,1,NA,8301403,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,1,1,NA,8301502,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,2,2,NA,NA,0,3,3,8301603,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,1,0,1,3,1,NA,8301702,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,1,2,NA,NA,1,1,NA,8301802,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,2,NA,NA,1,1,NA,8301902,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,2,1,NA,8302002,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,8302003,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,3,1,NA,8302202,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,8302204,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,1,1,NA,8302304,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,3,1,NA,8302401,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,3,1,NA,8302502,1,2.050879779680427,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,2,1,NA,8400101,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
29,1,1,2,NA,NA,3,1,NA,8400202,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,1,1,0,3,1,NA,8400301,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,1,1,0,3,1,NA,8400402,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,1,0,1,6,1,NA,8400502,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,8400503,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,8400603,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
48,1,1,2,NA,NA,4,1,NA,8400702,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,1,1,0,2,1,NA,8400802,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,1,2,NA,NA,1,1,NA,8400904,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,2,1,NA,8401002,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
41,1,1,2,NA,NA,2,1,NA,8401102,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,1,2,NA,NA,1,1,NA,8401103,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,1,1,NA,8401202,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,19,0,NA
20,1,1,2,NA,NA,1,1,NA,8401302,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
43,1,1,2,NA,NA,3,1,NA,8401402,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,8401403,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,8401404,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,1,1,NA,8401602,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,3,1,NA,8401703,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,8401704,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,8401708,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,1,1,0,4,1,NA,8401802,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,1,1,1,5,1,NA,8401902,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,2,1,NA,8402004,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
44,1,1,2,NA,NA,2,1,NA,8402102,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,8402103,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
36,1,1,2,NA,NA,4,1,NA,8402202,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,2,1,NA,8402303,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,1,1,NA,8402306,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,3,3,8402308,1,2.1479388051330557,1,5,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,0,NA
30,1,1,2,NA,NA,2,1,NA,8402401,1,2.1479388051330557,1,13,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,25,0,NA
42,1,1,2,NA,NA,4,1,NA,8402502,1,2.1479388051330557,1,14,2,NA,NA,2,NA,,,,,,NA,1,2,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,8402503,1,2.1479388051330557,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,2,1,NA,8500102,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,6,1,NA,8500202,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,1,1,0,2,5,1,NA,8500302,1,2.308349535571043,1,18,1,1,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
29,1,1,2,NA,NA,4,1,NA,8500401,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,1,2,NA,NA,1,1,NA,8500503,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,3,1,NA,8500603,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,3,1,NA,8500702,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,3,1,NA,8500802,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,8500906,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,3,3,8500907,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,1,NA,8501004,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
34,1,1,2,NA,NA,5,1,NA,8501102,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,8501103,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,2,1,NA,8501204,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,2,1,NA,8501208,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,3,1,NA,8501304,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,2,1,NA,8501309,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,1,NA,8501313,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,8501402,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,8501404,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,3,1,NA,8501502,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,8501503,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,4,1,NA,8501602,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,1,1,0,1,2,1,NA,8501702,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,4,1,NA,8501901,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,1,1,0,3,1,NA,8502004,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,8502007,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,8502102,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,1,0,1,4,1,NA,8502202,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,5,1,NA,8502502,1,2.308349535571043,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,3,1,NA,8600102,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,8600106,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
29,1,1,2,NA,NA,3,1,NA,8600402,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,4,1,NA,8600502,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,8600504,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
37,1,2,2,NA,NA,0,1,NA,8600602,1,1.6871963957388192,1,23,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,10,1
35,1,2,2,NA,NA,0,3,3,8600801,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,4,1,NA,8600902,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,25,1,1
NA,2,NA,NA,NA,NA,NA,NA,NA,8601002,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
25,1,2,2,NA,NA,0,3,3,8601205,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,1,1,NA,8601402,1,1.6871963957388192,1,16,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,0,NA
17,1,2,2,NA,NA,0,1,NA,8601602,1,1.6871963957388192,1,16,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,17,1,1
44,1,1,2,NA,NA,3,1,NA,8601702,1,1.6871963957388192,1,18,2,NA,NA,2,NA,,,,,,NA,1,2,,,,,,NA,1,35,0,NA
19,1,2,2,NA,NA,0,3,3,8601703,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,2,1,NA,8601801,1,1.6871963957388192,1,14,2,NA,NA,2,NA,,,,,,NA,1,1,,,,E,,30,1,16,0,NA
20,1,2,2,NA,NA,0,1,NA,8601902,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,8602004,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
25,1,2,2,NA,NA,0,1,NA,8602005,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,1,1,NA,8602101,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,23,0,NA
41,1,1,2,NA,NA,1,1,NA,8602202,1,1.6871963957388192,2,NA,NA,NA,NA,1,1,,,,,X,30,2,NA,,,,,,NA,1,30,0,NA
34,1,1,2,NA,NA,2,1,NA,8602301,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,1,1,NA,8602402,1,1.6871963957388192,1,9,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,30,0,NA
22,1,2,2,NA,NA,0,3,3,8602408,1,1.6871963957388192,2,NA,NA,NA,NA,1,2,,,,,,NA,2,NA,,,,,,NA,1,22,0,NA
19,1,2,2,NA,NA,0,3,3,8602409,1,1.6871963957388192,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,1,2,NA,NA,1,1,NA,8700301,1,1.2479295331564169,1,23,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,0,NA
18,1,2,2,NA,NA,0,3,3,8700403,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,8700404,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
36,1,2,2,NA,NA,0,3,3,8700501,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,12,4,1
25,1,2,2,NA,NA,0,3,3,8700704,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,22,2,2
30,1,1,2,NA,NA,1,1,NA,8700707,1,1.2479295331564169,1,14,1,10,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,19,1,1
25,1,1,2,NA,NA,1,1,NA,8700801,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,2,1,NA,8700902,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,8700903,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
38,1,1,2,NA,NA,2,3,1,8701001,1,1.2479295331564169,1,30,2,NA,NA,2,NA,,,,,,NA,1,2,,,,,,NA,1,25,0,NA
18,1,2,2,NA,NA,0,3,3,8701002,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,2,2,NA,NA,0,3,3,8701302,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
49,1,1,1,1,0,5,1,NA,8701402,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,2,2,NA,NA,0,3,3,8701403,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,2,2,NA,NA,0,3,3,8701405,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
41,1,1,2,NA,NA,3,1,NA,8701502,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,3,3,8701503,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,8701504,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,0,NA
25,1,1,2,NA,NA,1,1,NA,8701602,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,8701702,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,8701704,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,0,NA
16,1,2,2,NA,NA,0,3,3,8701705,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
41,1,1,1,1,0,6,1,NA,8701802,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,38,30,1
34,1,1,2,NA,NA,1,1,NA,8702002,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,25,0,NA
30,1,1,2,NA,NA,1,1,NA,8702202,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,10,15
29,1,2,2,NA,NA,0,1,NA,8702304,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,1,1,0,1,1,NA,8702306,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
44,1,1,2,NA,NA,2,1,NA,8702402,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,30,0,NA
46,1,1,2,NA,NA,3,1,NA,8702502,1,1.2479295331564169,1,12,2,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,43,30,1
20,1,2,2,NA,NA,0,3,3,8702505,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,2,2,NA,NA,0,1,NA,8702507,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,8702508,1,1.2479295331564169,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,8800103,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
24,1,2,2,NA,NA,0,3,3,8800303,1,1.0029699812583182,2,NA,NA,NA,NA,1,1,,B,,,,1,2,NA,,,,,,NA,1,20,0,NA
29,1,2,2,NA,NA,0,3,3,8800306,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,1,1
28,1,1,2,NA,NA,1,1,NA,8800401,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,26,0,NA
32,1,1,2,NA,NA,2,1,NA,8800403,1,1.0029699812583182,1,6,1,1,4,2,NA,,,,,,NA,1,1,,,,E,,30,1,15,3,3
24,1,1,2,NA,NA,2,1,NA,8800601,1,1.0029699812583182,1,22,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,12,8,1
32,1,1,2,NA,NA,2,1,NA,8800701,1,1.0029699812583182,1,23,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,26,1,1
30,1,1,2,NA,NA,1,1,NA,8800705,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,14,0,NA
24,1,1,2,NA,NA,1,1,NA,8800804,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,3,1,NA,8800902,1,1.0029699812583182,1,14,2,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,14,0,NA
41,1,1,1,2,1,5,3,1,8801001,1,1.0029699812583182,1,8,1,1,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,30,1
30,1,1,2,NA,NA,2,1,NA,8801102,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,1,1,NA,8801202,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,23,0,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,8801302,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
30,1,1,2,NA,NA,1,1,NA,8801404,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,9,0,NA
34,1,1,2,NA,NA,2,1,NA,8801502,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,8801605,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,8801606,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,1,1,NA,8801801,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,0,NA
24,1,1,2,NA,NA,1,1,NA,8801901,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,0,NA
38,1,1,2,NA,NA,1,1,NA,8801903,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,10,0,NA
45,1,1,2,NA,NA,1,1,NA,8802002,1,1.0029699812583182,1,16,2,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,15,3,1
28,1,1,2,NA,NA,1,1,NA,8802101,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,10,9,11
18,1,2,2,NA,NA,0,3,3,8802103,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,0,NA
40,1,1,1,1,0,4,1,NA,8802201,1,1.0029699812583182,1,12,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,0,NA
48,1,1,2,NA,NA,2,3,1,8802301,1,1.0029699812583182,1,30,2,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,30,0,NA
23,1,2,2,NA,NA,0,1,NA,8802302,1,1.0029699812583182,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
